Date,Exchange rate
6/16/2015 0:00:00,108.32
6/17/2015 0:00:00,108.36
6/18/2015 0:00:00,108.39
6/19/2015 0:00:00,108.39
6/22/2015 0:00:00,108.41
6/23/2015 0:00:00,108.43
6/24/2015 0:00:00,108.43
6/25/2015 0:00:00,108.49
6/26/2015 0:00:00,108.50
6/29/2015 0:00:00,108.52
6/30/2015 0:00:00,108.54
7/1/2015 0:00:00,108.54
7/2/2015 0:00:00,108.58
7/3/2015 0:00:00,108.60
7/6/2015 0:00:00,108.61
7/7/2015 0:00:00,108.62
7/8/2015 0:00:00,108.64
7/9/2015 0:00:00,108.64
7/10/2015 0:00:00,108.66
7/13/2015 0:00:00,108.67
7/14/2015 0:00:00,108.67
7/15/2015 0:00:00,108.69
7/16/2015 0:00:00,108.69
7/17/2015 0:00:00,108.69
7/20/2015 0:00:00,108.75
7/21/2015 0:00:00,108.76
7/22/2015 0:00:00,108.78
7/23/2015 0:00:00,108.78
7/24/2015 0:00:00,108.79
7/27/2015 0:00:00,108.83
7/28/2015 0:00:00,108.87
7/29/2015 0:00:00,108.90
7/30/2015 0:00:00,108.92
7/31/2015 0:00:00,108.93
8/3/2015 0:00:00,108.93
8/4/2015 0:00:00,109.00
8/5/2015 0:00:00,109.02
8/6/2015 0:00:00,109.05
8/7/2015 0:00:00,109.08
8/10/2015 0:00:00,109.09
8/11/2015 0:00:00,109.12
8/12/2015 0:00:00,109.17
8/13/2015 0:00:00,109.18
8/14/2015 0:00:00,109.19
8/17/2015 0:00:00,109.21
8/18/2015 0:00:00,109.21
8/19/2015 0:00:00,109.22
8/20/2015 0:00:00,109.28
8/21/2015 0:00:00,109.33
8/24/2015 0:00:00,109.34
8/25/2015 0:00:00,109.34
8/26/2015 0:00:00,109.34
8/27/2015 0:00:00,109.34
8/28/2015 0:00:00,109.35
8/31/2015 0:00:00,109.36
9/1/2015 0:00:00,109.36
9/2/2015 0:00:00,109.37
9/3/2015 0:00:00,109.39
9/4/2015 0:00:00,109.39
9/7/2015 0:00:00,109.41
9/8/2015 0:00:00,109.41
9/9/2015 0:00:00,109.43
9/10/2015 0:00:00,109.44
9/11/2015 0:00:00,109.47
9/14/2015 0:00:00,109.48
9/15/2015 0:00:00,109.49
9/16/2015 0:00:00,109.57
9/17/2015 0:00:00,109.63
9/18/2015 0:00:00,109.64
9/21/2015 0:00:00,109.65
9/22/2015 0:00:00,109.68
9/23/2015 0:00:00,109.72
9/24/2015 0:00:00,109.73
9/25/2015 0:00:00,109.74
9/28/2015 0:00:00,109.75
9/29/2015 0:00:00,109.75
9/30/2015 0:00:00,109.75
10/1/2015 0:00:00,109.77
10/2/2015 0:00:00,109.78
10/5/2015 0:00:00,109.81
10/6/2015 0:00:00,109.82
10/7/2015 0:00:00,109.82
10/8/2015 0:00:00,109.82
10/9/2015 0:00:00,109.82
10/12/2015 0:00:00,109.83
10/13/2015 0:00:00,109.84
10/14/2015 0:00:00,109.84
10/15/2015 0:00:00,109.85
10/16/2015 0:00:00,109.85
10/19/2015 0:00:00,109.85
10/20/2015 0:00:00,109.90
10/21/2015 0:00:00,109.90
10/22/2015 0:00:00,109.92
10/23/2015 0:00:00,109.92
10/26/2015 0:00:00,109.92
10/27/2015 0:00:00,109.93
10/28/2015 0:00:00,109.95
10/29/2015 0:00:00,109.98
10/30/2015 0:00:00,109.99
11/2/2015 0:00:00,110.00
11/3/2015 0:00:00,110.03
11/4/2015 0:00:00,110.03
11/5/2015 0:00:00,110.04
11/6/2015 0:00:00,110.04
11/9/2015 0:00:00,110.07
11/10/2015 0:00:00,110.08
11/11/2015 0:00:00,110.09
11/12/2015 0:00:00,110.10
11/13/2015 0:00:00,110.10
11/16/2015 0:00:00,110.11
11/17/2015 0:00:00,110.11
11/18/2015 0:00:00,110.12
11/19/2015 0:00:00,110.14
11/20/2015 0:00:00,110.14
11/23/2015 0:00:00,110.14
11/24/2015 0:00:00,110.14
11/25/2015 0:00:00,110.14
11/26/2015 0:00:00,110.16
11/27/2015 0:00:00,110.17
11/30/2015 0:00:00,110.17
12/1/2015 0:00:00,110.18
12/2/2015 0:00:00,110.19
12/3/2015 0:00:00,110.19
12/4/2015 0:00:00,110.19
12/7/2015 0:00:00,110.19
12/8/2015 0:00:00,110.19
12/9/2015 0:00:00,110.20
12/10/2015 0:00:00,110.21
12/11/2015 0:00:00,110.21
12/14/2015 0:00:00,110.22
12/15/2015 0:00:00,110.22
12/16/2015 0:00:00,110.23
12/17/2015 0:00:00,110.23
12/18/2015 0:00:00,110.23
12/21/2015 0:00:00,110.24
12/22/2015 0:00:00,110.24
12/23/2015 0:00:00,110.24
12/24/2015 0:00:00,110.24
12/25/2015 0:00:00,110.25
12/28/2015 0:00:00,110.25
12/29/2015 0:00:00,110.25
12/30/2015 0:00:00,110.26
12/31/2015 0:00:00,110.27
1/1/2016 0:00:00,110.28
1/4/2016 0:00:00,110.28
1/5/2016 0:00:00,110.28
1/6/2016 0:00:00,110.28
1/7/2016 0:00:00,110.30
1/8/2016 0:00:00,110.30
1/11/2016 0:00:00,110.30
1/12/2016 0:00:00,110.30
1/13/2016 0:00:00,110.31
1/14/2016 0:00:00,110.32
1/15/2016 0:00:00,110.33
1/18/2016 0:00:00,110.33
1/19/2016 0:00:00,110.34
1/20/2016 0:00:00,110.37
1/21/2016 0:00:00,110.37
1/22/2016 0:00:00,110.37
1/25/2016 0:00:00,110.38
1/26/2016 0:00:00,110.38
1/27/2016 0:00:00,110.40
1/28/2016 0:00:00,110.40
1/29/2016 0:00:00,110.40
2/1/2016 0:00:00,110.40
2/2/2016 0:00:00,110.41
2/3/2016 0:00:00,110.41
2/4/2016 0:00:00,110.42
2/5/2016 0:00:00,110.43
2/8/2016 0:00:00,110.43
2/9/2016 0:00:00,110.43
2/10/2016 0:00:00,110.43
2/11/2016 0:00:00,110.44
2/12/2016 0:00:00,110.44
2/15/2016 0:00:00,110.44
2/16/2016 0:00:00,110.45
2/17/2016 0:00:00,110.45
2/18/2016 0:00:00,110.46
2/19/2016 0:00:00,110.46
2/22/2016 0:00:00,110.48
2/23/2016 0:00:00,110.48
2/24/2016 0:00:00,110.49
2/25/2016 0:00:00,110.49
2/26/2016 0:00:00,110.50
2/29/2016 0:00:00,110.50
3/1/2016 0:00:00,110.52
3/2/2016 0:00:00,110.52
3/3/2016 0:00:00,110.53
3/4/2016 0:00:00,110.54
3/7/2016 0:00:00,110.55
3/8/2016 0:00:00,110.56
3/9/2016 0:00:00,110.56
3/10/2016 0:00:00,110.57
3/11/2016 0:00:00,110.57
3/14/2016 0:00:00,110.58
3/15/2016 0:00:00,110.58
3/16/2016 0:00:00,110.58
3/17/2016 0:00:00,110.61
3/18/2016 0:00:00,110.62
3/21/2016 0:00:00,110.63
3/22/2016 0:00:00,110.64
3/23/2016 0:00:00,110.64
3/24/2016 0:00:00,110.65
3/25/2016 0:00:00,110.67
3/28/2016 0:00:00,110.69
3/29/2016 0:00:00,110.70
3/30/2016 0:00:00,110.71
3/31/2016 0:00:00,110.72
4/1/2016 0:00:00,110.74
4/4/2016 0:00:00,110.75
4/5/2016 0:00:00,110.76
4/6/2016 0:00:00,110.77
4/7/2016 0:00:00,110.78
4/8/2016 0:00:00,110.79
4/11/2016 0:00:00,110.79
4/12/2016 0:00:00,110.79
4/13/2016 0:00:00,110.80
4/14/2016 0:00:00,110.81
4/15/2016 0:00:00,110.82
4/18/2016 0:00:00,110.82
4/19/2016 0:00:00,110.83
4/20/2016 0:00:00,110.83
4/21/2016 0:00:00,110.84
4/22/2016 0:00:00,110.84
4/25/2016 0:00:00,110.84
4/26/2016 0:00:00,110.85
4/27/2016 0:00:00,110.86
4/28/2016 0:00:00,110.86
4/29/2016 0:00:00,110.86
5/2/2016 0:00:00,110.87
5/3/2016 0:00:00,110.87
5/4/2016 0:00:00,110.87
5/5/2016 0:00:00,110.87
5/6/2016 0:00:00,110.88
5/9/2016 0:00:00,110.88
5/10/2016 0:00:00,110.88
5/11/2016 0:00:00,110.89
5/12/2016 0:00:00,110.89
5/13/2016 0:00:00,110.91
5/16/2016 0:00:00,110.91
5/17/2016 0:00:00,110.91
5/18/2016 0:00:00,110.91
5/19/2016 0:00:00,110.92
5/20/2016 0:00:00,110.92
5/23/2016 0:00:00,110.93
5/24/2016 0:00:00,110.94
5/25/2016 0:00:00,110.95
5/26/2016 0:00:00,110.95
5/27/2016 0:00:00,110.95
5/30/2016 0:00:00,110.96
5/31/2016 0:00:00,110.96
6/1/2016 0:00:00,110.97
6/2/2016 0:00:00,110.97
6/3/2016 0:00:00,110.98
6/6/2016 0:00:00,110.98
6/7/2016 0:00:00,111.00
6/8/2016 0:00:00,111.00
6/9/2016 0:00:00,111.01
6/10/2016 0:00:00,111.02
6/13/2016 0:00:00,111.02
6/14/2016 0:00:00,111.04
6/15/2016 0:00:00,111.04
6/16/2016 0:00:00,111.06
6/17/2016 0:00:00,111.06
6/20/2016 0:00:00,111.08
6/21/2016 0:00:00,111.08
6/22/2016 0:00:00,111.09
6/23/2016 0:00:00,111.09
6/24/2016 0:00:00,111.09
6/27/2016 0:00:00,111.10
6/28/2016 0:00:00,111.10
6/29/2016 0:00:00,111.10
6/30/2016 0:00:00,111.12
7/1/2016 0:00:00,111.12
7/4/2016 0:00:00,111.13
7/5/2016 0:00:00,111.13
7/6/2016 0:00:00,111.14
7/7/2016 0:00:00,111.16
7/8/2016 0:00:00,111.17
7/11/2016 0:00:00,111.18
7/12/2016 0:00:00,111.18
7/13/2016 0:00:00,111.19
7/14/2016 0:00:00,111.20
7/15/2016 0:00:00,111.20
7/18/2016 0:00:00,111.20
7/19/2016 0:00:00,111.20
7/20/2016 0:00:00,111.21
7/21/2016 0:00:00,111.21
7/22/2016 0:00:00,111.22
7/25/2016 0:00:00,111.23
7/26/2016 0:00:00,111.23
7/27/2016 0:00:00,111.23
7/28/2016 0:00:00,111.25
7/29/2016 0:00:00,111.26
8/1/2016 0:00:00,111.26
8/2/2016 0:00:00,111.26
8/3/2016 0:00:00,111.28
8/4/2016 0:00:00,111.28
8/5/2016 0:00:00,111.30
8/8/2016 0:00:00,111.30
8/9/2016 0:00:00,111.31
8/10/2016 0:00:00,111.31
8/11/2016 0:00:00,111.32
8/12/2016 0:00:00,111.32
8/15/2016 0:00:00,111.33
8/16/2016 0:00:00,111.35
8/17/2016 0:00:00,111.35
8/18/2016 0:00:00,111.36
8/19/2016 0:00:00,111.36
8/22/2016 0:00:00,111.37
8/23/2016 0:00:00,111.37
8/24/2016 0:00:00,111.39
8/25/2016 0:00:00,111.39
8/26/2016 0:00:00,111.40
8/29/2016 0:00:00,111.45
8/30/2016 0:00:00,111.45
8/31/2016 0:00:00,111.45
9/1/2016 0:00:00,111.48
9/2/2016 0:00:00,111.49
9/5/2016 0:00:00,111.49
9/6/2016 0:00:00,111.50
9/7/2016 0:00:00,111.50
9/8/2016 0:00:00,111.51
9/9/2016 0:00:00,111.51
9/12/2016 0:00:00,111.52
9/13/2016 0:00:00,111.52
9/14/2016 0:00:00,111.52
9/15/2016 0:00:00,111.53
9/16/2016 0:00:00,111.53
9/19/2016 0:00:00,111.54
9/20/2016 0:00:00,111.55
9/21/2016 0:00:00,111.55
9/22/2016 0:00:00,111.55
9/23/2016 0:00:00,111.55
9/26/2016 0:00:00,111.55
9/27/2016 0:00:00,111.56
9/28/2016 0:00:00,111.56
9/29/2016 0:00:00,111.57
9/30/2016 0:00:00,111.58
10/3/2016 0:00:00,111.58
10/4/2016 0:00:00,111.59
10/5/2016 0:00:00,111.60
10/6/2016 0:00:00,111.61
10/7/2016 0:00:00,111.63
10/10/2016 0:00:00,111.64
10/11/2016 0:00:00,111.64
10/12/2016 0:00:00,111.64
10/13/2016 0:00:00,111.65
10/14/2016 0:00:00,111.66
10/17/2016 0:00:00,111.67
10/18/2016 0:00:00,111.69
10/19/2016 0:00:00,111.69
10/20/2016 0:00:00,111.71
10/21/2016 0:00:00,111.71
10/24/2016 0:00:00,111.72
10/25/2016 0:00:00,111.72
10/26/2016 0:00:00,111.72
10/27/2016 0:00:00,111.72
10/28/2016 0:00:00,111.72
10/31/2016 0:00:00,111.74
11/1/2016 0:00:00,111.75
11/2/2016 0:00:00,111.75
11/3/2016 0:00:00,111.76
11/4/2016 0:00:00,111.76
11/7/2016 0:00:00,111.77
11/8/2016 0:00:00,111.77
11/9/2016 0:00:00,111.77
11/10/2016 0:00:00,111.77
11/11/2016 0:00:00,111.78
11/14/2016 0:00:00,111.78
11/15/2016 0:00:00,111.78
11/16/2016 0:00:00,111.79
11/17/2016 0:00:00,111.79
11/18/2016 0:00:00,111.79
11/21/2016 0:00:00,111.80
11/22/2016 0:00:00,111.81
11/23/2016 0:00:00,111.81
11/24/2016 0:00:00,111.82
11/25/2016 0:00:00,111.82
11/28/2016 0:00:00,111.83
11/29/2016 0:00:00,111.83
11/30/2016 0:00:00,111.84
12/1/2016 0:00:00,111.84
12/2/2016 0:00:00,111.86
12/5/2016 0:00:00,111.86
12/6/2016 0:00:00,111.86
12/7/2016 0:00:00,111.87
12/8/2016 0:00:00,111.87
12/9/2016 0:00:00,111.88
12/12/2016 0:00:00,111.89
12/13/2016 0:00:00,111.90
12/14/2016 0:00:00,111.90
12/15/2016 0:00:00,111.90
12/16/2016 0:00:00,111.91
12/19/2016 0:00:00,111.91
12/20/2016 0:00:00,111.91
12/21/2016 0:00:00,111.92
12/22/2016 0:00:00,111.93
12/23/2016 0:00:00,111.94
12/26/2016 0:00:00,111.94
12/27/2016 0:00:00,111.94
12/28/2016 0:00:00,111.94
12/29/2016 0:00:00,111.95
12/30/2016 0:00:00,111.97
1/2/2017 0:00:00,111.98
1/3/2017 0:00:00,111.98
1/4/2017 0:00:00,111.98
1/5/2017 0:00:00,111.98
1/6/2017 0:00:00,111.98
1/9/2017 0:00:00,111.99
1/10/2017 0:00:00,111.99
1/11/2017 0:00:00,111.99
1/12/2017 0:00:00,111.99
1/13/2017 0:00:00,112.00
1/16/2017 0:00:00,112.00
1/17/2017 0:00:00,112.01
1/18/2017 0:00:00,112.01
1/19/2017 0:00:00,112.02
1/20/2017 0:00:00,112.02
1/23/2017 0:00:00,112.02
1/24/2017 0:00:00,112.03
1/25/2017 0:00:00,112.03
1/26/2017 0:00:00,112.03
1/27/2017 0:00:00,112.04
1/30/2017 0:00:00,112.07
1/31/2017 0:00:00,112.07
2/1/2017 0:00:00,112.07
2/2/2017 0:00:00,112.08
2/3/2017 0:00:00,112.08
2/6/2017 0:00:00,112.08
2/7/2017 0:00:00,112.09
2/8/2017 0:00:00,112.11
2/9/2017 0:00:00,112.11
2/10/2017 0:00:00,112.11
2/13/2017 0:00:00,112.11
2/14/2017 0:00:00,112.11
2/15/2017 0:00:00,112.14
2/16/2017 0:00:00,112.14
2/17/2017 0:00:00,112.14
2/20/2017 0:00:00,112.15
2/21/2017 0:00:00,112.15
2/22/2017 0:00:00,112.15
2/23/2017 0:00:00,112.15
2/24/2017 0:00:00,112.16
2/27/2017 0:00:00,112.16
2/28/2017 0:00:00,112.16
3/1/2017 0:00:00,112.17
3/2/2017 0:00:00,112.17
3/3/2017 0:00:00,112.17
3/6/2017 0:00:00,112.18
3/7/2017 0:00:00,112.18
3/8/2017 0:00:00,112.18
3/9/2017 0:00:00,112.19
3/10/2017 0:00:00,112.19
3/13/2017 0:00:00,112.20
3/14/2017 0:00:00,112.21
3/15/2017 0:00:00,112.21
3/16/2017 0:00:00,112.22
3/17/2017 0:00:00,112.23
3/20/2017 0:00:00,112.23
3/21/2017 0:00:00,112.23
3/22/2017 0:00:00,112.24
3/23/2017 0:00:00,112.24
3/24/2017 0:00:00,112.25
3/27/2017 0:00:00,112.26
3/28/2017 0:00:00,112.26
3/29/2017 0:00:00,112.26
3/30/2017 0:00:00,112.26
3/31/2017 0:00:00,112.26
4/3/2017 0:00:00,112.27
4/4/2017 0:00:00,112.28
4/5/2017 0:00:00,112.28
4/6/2017 0:00:00,112.28
4/7/2017 0:00:00,112.28
4/10/2017 0:00:00,112.29
4/11/2017 0:00:00,112.29
4/12/2017 0:00:00,112.29
4/13/2017 0:00:00,112.29
4/14/2017 0:00:00,112.29
4/17/2017 0:00:00,112.31
4/18/2017 0:00:00,112.31
4/19/2017 0:00:00,112.31
4/20/2017 0:00:00,112.33
4/21/2017 0:00:00,112.34
4/24/2017 0:00:00,112.36
4/25/2017 0:00:00,112.37
4/26/2017 0:00:00,112.37
4/27/2017 0:00:00,112.38
4/28/2017 0:00:00,112.40
5/1/2017 0:00:00,112.40
5/2/2017 0:00:00,112.42
5/3/2017 0:00:00,112.42
5/4/2017 0:00:00,112.42
5/5/2017 0:00:00,112.42
5/8/2017 0:00:00,112.43
5/9/2017 0:00:00,112.43
5/10/2017 0:00:00,112.43
5/11/2017 0:00:00,112.46
5/12/2017 0:00:00,112.46
5/15/2017 0:00:00,112.47
5/16/2017 0:00:00,112.48
5/17/2017 0:00:00,112.48
5/18/2017 0:00:00,112.48
5/19/2017 0:00:00,112.51
5/22/2017 0:00:00,112.52
5/23/2017 0:00:00,112.53
5/24/2017 0:00:00,112.53
5/25/2017 0:00:00,112.53
5/26/2017 0:00:00,112.54
5/29/2017 0:00:00,112.54
5/30/2017 0:00:00,112.55
5/31/2017 0:00:00,112.55
6/1/2017 0:00:00,112.55
6/2/2017 0:00:00,112.55
6/5/2017 0:00:00,112.55
6/6/2017 0:00:00,112.55
6/7/2017 0:00:00,112.58
6/8/2017 0:00:00,112.58
6/9/2017 0:00:00,112.58
6/12/2017 0:00:00,112.60
6/13/2017 0:00:00,112.61
6/14/2017 0:00:00,112.62
6/15/2017 0:00:00,112.62
6/16/2017 0:00:00,112.62
6/19/2017 0:00:00,112.62
6/20/2017 0:00:00,112.63
6/21/2017 0:00:00,112.63
6/22/2017 0:00:00,112.64
6/23/2017 0:00:00,112.64
6/26/2017 0:00:00,112.64
6/27/2017 0:00:00,112.64
6/28/2017 0:00:00,112.65
6/29/2017 0:00:00,112.66
6/30/2017 0:00:00,112.67
7/3/2017 0:00:00,112.67
7/4/2017 0:00:00,112.67
7/5/2017 0:00:00,112.70
7/6/2017 0:00:00,112.71
7/7/2017 0:00:00,112.71
7/10/2017 0:00:00,112.71
7/11/2017 0:00:00,112.72
7/12/2017 0:00:00,112.73
7/13/2017 0:00:00,112.74
7/14/2017 0:00:00,112.74
7/17/2017 0:00:00,112.75
7/18/2017 0:00:00,112.75
7/19/2017 0:00:00,112.75
7/20/2017 0:00:00,112.76
7/21/2017 0:00:00,112.76
7/24/2017 0:00:00,112.76
7/25/2017 0:00:00,112.76
7/26/2017 0:00:00,112.77
7/27/2017 0:00:00,112.77
7/28/2017 0:00:00,112.78
7/31/2017 0:00:00,112.78
8/1/2017 0:00:00,112.78
8/2/2017 0:00:00,112.79
8/3/2017 0:00:00,112.79
8/4/2017 0:00:00,112.81
8/7/2017 0:00:00,112.81
8/8/2017 0:00:00,112.82
8/9/2017 0:00:00,112.82
8/10/2017 0:00:00,112.83
8/11/2017 0:00:00,112.84
8/14/2017 0:00:00,112.84
8/15/2017 0:00:00,112.84
8/16/2017 0:00:00,112.84
8/17/2017 0:00:00,112.85
8/18/2017 0:00:00,112.86
8/21/2017 0:00:00,112.86
8/22/2017 0:00:00,112.86
8/23/2017 0:00:00,112.87
8/24/2017 0:00:00,112.87
8/25/2017 0:00:00,112.87
8/28/2017 0:00:00,112.88
8/29/2017 0:00:00,112.89
8/30/2017 0:00:00,112.90
8/31/2017 0:00:00,112.90
9/1/2017 0:00:00,112.92
9/4/2017 0:00:00,112.92
9/5/2017 0:00:00,112.92
9/6/2017 0:00:00,112.92
9/7/2017 0:00:00,112.94
9/8/2017 0:00:00,112.95
9/11/2017 0:00:00,112.96
9/12/2017 0:00:00,112.98
9/13/2017 0:00:00,112.98
9/14/2017 0:00:00,112.98
9/15/2017 0:00:00,112.98
9/18/2017 0:00:00,112.98
9/19/2017 0:00:00,112.98
9/20/2017 0:00:00,112.98
9/21/2017 0:00:00,112.98
9/22/2017 0:00:00,112.98
9/25/2017 0:00:00,112.99
9/26/2017 0:00:00,112.99
9/27/2017 0:00:00,113.00
9/28/2017 0:00:00,113.00
9/29/2017 0:00:00,113.01
10/2/2017 0:00:00,113.01
10/3/2017 0:00:00,113.01
10/4/2017 0:00:00,113.01
10/5/2017 0:00:00,113.03
10/6/2017 0:00:00,113.03
10/9/2017 0:00:00,113.04
10/10/2017 0:00:00,113.04
10/11/2017 0:00:00,113.04
10/12/2017 0:00:00,113.04
10/13/2017 0:00:00,113.05
10/16/2017 0:00:00,113.05
10/17/2017 0:00:00,113.05
10/18/2017 0:00:00,113.06
10/19/2017 0:00:00,113.06
10/20/2017 0:00:00,113.07
10/23/2017 0:00:00,113.08
10/24/2017 0:00:00,113.09
10/25/2017 0:00:00,113.10
10/26/2017 0:00:00,113.11
10/27/2017 0:00:00,113.13
10/30/2017 0:00:00,113.14
10/31/2017 0:00:00,113.14
11/1/2017 0:00:00,113.15
11/2/2017 0:00:00,113.15
11/3/2017 0:00:00,113.16
11/6/2017 0:00:00,113.17
11/7/2017 0:00:00,113.17
11/8/2017 0:00:00,113.17
11/9/2017 0:00:00,113.17
11/10/2017 0:00:00,113.18
11/13/2017 0:00:00,113.18
11/14/2017 0:00:00,113.18
11/15/2017 0:00:00,113.18
11/16/2017 0:00:00,113.18
11/17/2017 0:00:00,113.18
11/20/2017 0:00:00,113.18
11/21/2017 0:00:00,113.19
11/22/2017 0:00:00,113.19
11/23/2017 0:00:00,113.20
11/24/2017 0:00:00,113.20
11/27/2017 0:00:00,113.21
11/28/2017 0:00:00,113.22
11/29/2017 0:00:00,113.22
11/30/2017 0:00:00,113.22
12/1/2017 0:00:00,113.23
12/4/2017 0:00:00,113.23
12/5/2017 0:00:00,113.23
12/6/2017 0:00:00,113.24
12/7/2017 0:00:00,113.25
12/8/2017 0:00:00,113.25
12/11/2017 0:00:00,113.26
12/12/2017 0:00:00,113.27
12/13/2017 0:00:00,113.27
12/14/2017 0:00:00,113.27
12/15/2017 0:00:00,113.28
12/18/2017 0:00:00,113.28
12/19/2017 0:00:00,113.29
12/20/2017 0:00:00,113.29
12/21/2017 0:00:00,113.29
12/22/2017 0:00:00,113.30
12/25/2017 0:00:00,113.30
12/26/2017 0:00:00,113.30
12/27/2017 0:00:00,113.30
12/28/2017 0:00:00,113.30
12/29/2017 0:00:00,113.30
1/1/2018 0:00:00,113.31
1/2/2018 0:00:00,113.32
1/3/2018 0:00:00,113.32
1/4/2018 0:00:00,113.33
1/5/2018 0:00:00,113.33
1/8/2018 0:00:00,113.34
1/9/2018 0:00:00,113.34
1/10/2018 0:00:00,113.34
1/11/2018 0:00:00,113.34
1/12/2018 0:00:00,113.37
1/15/2018 0:00:00,113.38
1/16/2018 0:00:00,113.39
1/17/2018 0:00:00,113.39
1/18/2018 0:00:00,113.40
1/19/2018 0:00:00,113.41
1/22/2018 0:00:00,113.42
1/23/2018 0:00:00,113.43
1/24/2018 0:00:00,113.44
1/25/2018 0:00:00,113.44
1/26/2018 0:00:00,113.45
1/29/2018 0:00:00,113.45
1/30/2018 0:00:00,113.46
1/31/2018 0:00:00,113.47
2/1/2018 0:00:00,113.47
2/2/2018 0:00:00,113.48
2/5/2018 0:00:00,113.48
2/6/2018 0:00:00,113.49
2/7/2018 0:00:00,113.49
2/8/2018 0:00:00,113.50
2/9/2018 0:00:00,113.50
2/12/2018 0:00:00,113.51
2/13/2018 0:00:00,113.51
2/14/2018 0:00:00,113.51
2/15/2018 0:00:00,113.53
2/16/2018 0:00:00,113.54
2/19/2018 0:00:00,113.54
2/20/2018 0:00:00,113.55
2/21/2018 0:00:00,113.55
2/22/2018 0:00:00,113.55
2/23/2018 0:00:00,113.56
2/26/2018 0:00:00,113.58
2/27/2018 0:00:00,113.59
2/28/2018 0:00:00,113.60
3/1/2018 0:00:00,113.60
3/2/2018 0:00:00,113.60
3/5/2018 0:00:00,113.61
3/6/2018 0:00:00,113.61
3/7/2018 0:00:00,113.62
3/8/2018 0:00:00,113.62
3/9/2018 0:00:00,113.62
3/12/2018 0:00:00,113.62
3/13/2018 0:00:00,113.62
3/14/2018 0:00:00,113.63
3/15/2018 0:00:00,113.64
3/16/2018 0:00:00,113.65
3/19/2018 0:00:00,113.65
3/20/2018 0:00:00,113.65
3/21/2018 0:00:00,113.66
3/22/2018 0:00:00,113.66
3/23/2018 0:00:00,113.67
3/26/2018 0:00:00,113.67
3/27/2018 0:00:00,113.67
3/28/2018 0:00:00,113.68
3/29/2018 0:00:00,113.68
3/30/2018 0:00:00,113.68
4/2/2018 0:00:00,113.68
4/3/2018 0:00:00,113.69
4/4/2018 0:00:00,113.69
4/5/2018 0:00:00,113.70
4/6/2018 0:00:00,113.70
4/9/2018 0:00:00,113.71
4/10/2018 0:00:00,113.72
4/11/2018 0:00:00,113.73
4/12/2018 0:00:00,113.74
4/13/2018 0:00:00,113.74
4/16/2018 0:00:00,113.74
4/17/2018 0:00:00,113.74
4/18/2018 0:00:00,113.75
4/19/2018 0:00:00,113.75
4/20/2018 0:00:00,113.75
4/23/2018 0:00:00,113.75
4/24/2018 0:00:00,113.75
4/25/2018 0:00:00,113.76
4/26/2018 0:00:00,113.76
4/27/2018 0:00:00,113.77
4/30/2018 0:00:00,113.77
5/1/2018 0:00:00,113.79
5/2/2018 0:00:00,113.80
5/3/2018 0:00:00,113.81
5/4/2018 0:00:00,113.81
5/7/2018 0:00:00,113.82
5/8/2018 0:00:00,113.82
5/9/2018 0:00:00,113.82
5/10/2018 0:00:00,113.82
5/11/2018 0:00:00,113.82
5/14/2018 0:00:00,113.83
5/15/2018 0:00:00,113.83
5/16/2018 0:00:00,113.84
5/17/2018 0:00:00,113.86
5/18/2018 0:00:00,113.86
5/21/2018 0:00:00,113.86
5/22/2018 0:00:00,113.88
5/23/2018 0:00:00,113.89
5/24/2018 0:00:00,113.90
5/25/2018 0:00:00,113.90
5/28/2018 0:00:00,113.90
5/29/2018 0:00:00,113.90
5/30/2018 0:00:00,113.92
5/31/2018 0:00:00,113.92
6/1/2018 0:00:00,113.92
6/4/2018 0:00:00,113.93
6/5/2018 0:00:00,113.93
6/6/2018 0:00:00,113.93
6/7/2018 0:00:00,113.93
6/8/2018 0:00:00,113.94
6/11/2018 0:00:00,113.94
6/12/2018 0:00:00,113.95
6/13/2018 0:00:00,113.96
6/14/2018 0:00:00,113.98
6/15/2018 0:00:00,113.99
6/18/2018 0:00:00,113.99
6/19/2018 0:00:00,113.99
6/20/2018 0:00:00,113.99
6/21/2018 0:00:00,114.00
6/22/2018 0:00:00,114.02
6/25/2018 0:00:00,114.02
6/26/2018 0:00:00,114.03
6/27/2018 0:00:00,114.04
6/28/2018 0:00:00,114.04
6/29/2018 0:00:00,114.04
7/2/2018 0:00:00,114.05
7/3/2018 0:00:00,114.05
7/4/2018 0:00:00,114.05
7/5/2018 0:00:00,114.07
7/6/2018 0:00:00,114.07
7/9/2018 0:00:00,114.07
7/10/2018 0:00:00,114.07
7/11/2018 0:00:00,114.08
7/12/2018 0:00:00,114.09
7/13/2018 0:00:00,114.09
7/16/2018 0:00:00,114.09
7/17/2018 0:00:00,114.09
7/18/2018 0:00:00,114.09
7/19/2018 0:00:00,114.11
7/20/2018 0:00:00,114.13
7/23/2018 0:00:00,114.13
7/24/2018 0:00:00,114.14
7/25/2018 0:00:00,114.14
7/26/2018 0:00:00,114.15
7/27/2018 0:00:00,114.15
7/30/2018 0:00:00,114.15
7/31/2018 0:00:00,114.16
8/1/2018 0:00:00,114.16
8/2/2018 0:00:00,114.17
8/3/2018 0:00:00,114.17
8/6/2018 0:00:00,114.17
8/7/2018 0:00:00,114.18
8/8/2018 0:00:00,114.18
